player,wimu_name,team,position,sport,date,week_calendar,week_team,week_match_day,session,type_session,group,task,match_day,drills_duration,minutes,distance_m,explosive_distance_m,abs_hsr_m,abs_hsr_count,max_speed_kmh,avg_speed_kmh,distance_abs_m,distance_rel_m,sprint_duration,sprints_abs_count,sprints_rel_count,accelerations,decelerations,distance_acceleration,distance_deceleration,max_acceleration,max_deceleration,avg_acceleration,avg_deceleration,avg_heart_rate,max_heart_rate,avg_hr_percent,player_load,player_load_horizontal,player_load_vertical,player_load_anteroposterior,player_load_mediolateral,metabolic_power,metabolic_power_avg,hmld_m,hmld_count,energy_expenditure,dsl,impacts,steps,step_balance,jumps,avg_takeoff,avg_landing,rpe_general,rpe_peripheral,wellness_fatigue,wellness_sleep,wellness_doms,wellness_stress,wellness_mood,high_speed_distance,very_high_speed_distance,high_speed_actions,total_accelerations,high_accelerations,very_high_accelerations,total_decelerations,high_decelerations,very_high_decelerations,distance_min,player_load_min,hsr_min,accelerations_min,decelerations_min,sprints_min,high_speed_distance_min,very_high_speed_distance_min,high_accelerations_min,very_high_accelerations_min,high_decelerations_min,very_high_decelerations_min,energy_min,hmld_min,hsr_ratio,high_speed_ratio,sprint_ratio,hmld_ratio,mechanical_actions,high_mechanical_actions,locomotor_load
Enzo Loiodice,ENZO,UD Las Palmas,MC,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,4262.82863242843,554.207429149415,28.1512947726061,3.0,22.9056000709534,5.40187351471372,0.0,0.0,0.0,0.0,0.0,1776.0,1797.0,208.791682775198,178.18085788745,4.42780303955078,-5.75350618362427,0.642379204245812,-0.644869564386293,0.0,0.0,0.0,77.0455239470823,49.4092975687993,51.4461249006724,32.153638993842,30.8875473342185,11360.0881873859,8.14189507259025,556.442324990306,121.0,384.124264489745,232.946825089742,8382.0,4195.0,0.0065545550961979,9.0,2.67237310939365,4.1222894721561,,,,,,,,93.7704458236694,11.860312461853,16.0,1776.0,42.0,0.0,1797.0,122.0,11.0,,,,,,,,,,,,,,,0.6603900179906831,2.199723561729261,0.0,13.053359001047019,3573.0,164.0,4290.979927201036
Fabio GLZ,FABIOGLZ,UD Las Palmas,MC,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3982.02655713468,493.022630797873,31.4714963596274,3.0,21.7854002952575,5.5562056821114,0.0,0.0,0.0,0.0,0.0,1768.0,1766.0,125.602395119376,112.555620354841,4.62541675567627,-4.94564819335938,0.565878605387458,-0.565270017299423,0.0,0.0,0.0,69.1043391041721,42.6302463157675,47.6995134759765,29.4118439250557,24.7005424995078,10881.4556925615,8.39989011643967,563.53872591033,107.0,318.741892542115,193.166087708862,8018.0,4310.0,0.0288555785025464,5.0,3.753741979599,3.95166058540344,,,,,,,,83.198163986206,11.951452255249,16.0,1768.0,28.0,0.0,1766.0,119.0,5.0,,,,,,,,,,,,,,,0.7903386857940278,2.089342268125714,0.0,14.15205845125834,3534.0,147.0,4013.4980534943074
JOEL DEL PINO,JOELDELPINO,UD Las Palmas,DEF LATERAL,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3021.92110605998,355.227882082106,24.9357345941846,2.0,23.7138001441956,4.4669858364936,0.0,24.9357345941846,0.0,0.0,2.0,1972.0,1977.0,212.585313400159,64.9839415959596,5.43422555923462,-4.55176782608032,0.57801896576616,-0.561338783024754,0.0,0.0,0.0,52.7397868447601,33.1403135741392,35.748619763847,22.0202875247514,20.0402857223808,8019.33981636067,6.92204660981301,375.220216583132,72.0,226.080925087907,126.649330012149,6610.0,3050.0,-0.00137603817154859,6.0,2.37006525198619,3.71844673156738,,,,,,,,87.33645534515382,9.41573238372803,8.0,1972.0,47.0,1.0,1977.0,96.0,3.0,,,,,,,,,,,,,,,0.8251616676616728,2.8900971362228653,0.0,12.4166119304269,3949.0,143.0,3046.8568406541644
Julen Julenfilial,JULEN,UD Las Palmas,MC,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3421.6889753076,386.476658819011,68.4844985391217,4.0,29.9309995651245,4.89938742848379,22.6721886170331,68.4844985391217,0.0,1.0,4.0,1835.0,1851.0,204.116406030233,73.1134344898969,5.55342626571655,-5.10083341598511,0.586953730070387,-0.5614017258394,0.0,0.0,0.0,62.0473185290533,38.360177871896,42.6621455242643,26.7939377440702,21.8761046236707,9220.88320333793,7.40475926008458,498.905395750403,77.0,288.8258528724,223.91796940708,7937.0,3305.0,-0.0339858474454307,11.0,2.42947981574319,4.36125607924028,,,,,,,,140.09741020202642,41.3235454559326,16.0,1835.0,34.0,1.0,1851.0,82.0,6.0,,,,,,,,,,,,,,,2.0014822806320423,4.094393476818917,0.6626022639885011,14.580676366283493,3687.0,116.0,3512.8456624637547
MARVIN PARK,MARVINPARK,UD Las Palmas,DEF LATERAL,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3240.41270814639,395.249839355768,120.481651357554,7.0,29.2194005012512,4.60202455725276,73.7903251613351,120.481651357554,0.0,5.0,7.0,1934.0,1945.0,245.782437096059,159.865949893321,4.99289560317993,-5.28047561645508,0.535160785291155,-0.516514016991545,0.0,0.0,0.0,53.9532027247456,35.2252433191352,35.1343045546108,23.4694602182061,21.1826542062989,8639.72172108412,7.06531271230162,526.942373309853,70.0,260.270005743048,169.337133634855,6176.0,2727.0,-0.0131386113540335,12.0,1.91626811524232,4.28668332099915,,,,,,,,199.5595436096186,93.8542289733886,21.0,1934.0,42.0,0.0,1945.0,73.0,10.0,,,,,,,,,,,,,,,3.718095878795421,6.158460714214779,2.2771891054440814,16.26158211221432,3884.0,115.0,3434.684684665279
Omenuke  Mfulu,NUKE,UD Las Palmas,MC,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,4118.61226801087,464.119820883822,66.7452215371282,3.0,24.0437999725342,5.46757950482521,20.3033891013203,0.0,0.0,1.0,0.0,1878.0,1860.0,176.626575691681,115.211987567488,4.62723922729492,-5.85062742233276,0.551757037507977,-0.541201871254038,0.0,0.0,0.0,65.7518665199839,41.8992624658454,43.8035848982629,27.5034220347618,25.7484594675239,11011.3621091132,8.18102696042156,582.565009603365,104.0,366.029860449177,143.884863717926,7137.0,3311.0,-0.0340703804258358,6.0,1.70815126101176,4.04917267958323,,,,,,,,122.2402065396309,39.571345150470705,15.0,1878.0,34.0,0.0,1860.0,89.0,7.0,,,,,,,,,,,,,,,1.620575504412887,2.967995008635959,0.49296675142295077,14.144691747949395,3739.0,123.0,4205.660878649319
Oscar Clemente,OSCAR CLEMENTE,UD Las Palmas,MC,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3814.2204665336,391.81622053732,18.8014549015015,1.0,23.1498001098633,4.7201128592416,0.0,0.0,0.0,0.0,0.0,1732.0,1740.0,109.090086666831,59.7587888937417,4.58906984329224,-5.06027793884277,0.550518679218251,-0.548794281502898,0.0,0.0,0.0,61.8631426238359,38.767684795268,42.2281679709273,26.3022439510584,22.7850955647889,9449.10374627784,6.87548897603043,339.163543452705,67.0,285.349578943557,122.247977626842,8593.0,4031.0,-0.0249943706340856,9.0,1.99828684329987,4.04257072342767,,,,,,,,57.3031587600708,14.7474794387817,7.0,1732.0,20.0,0.0,1740.0,71.0,4.0,,,,,,,,,,,,,,,0.49293047075982066,1.5023557044710754,0.0,8.892080214779511,3472.0,91.0,3833.0219214351014
PEJIÑO FCO,PEJI,UD Las Palmas,EXTREMO,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3487.69446548203,391.075073096824,91.8255052470872,9.0,24.7859999656678,4.70423027756553,9.29745763416986,91.8255052470872,0.0,1.0,9.0,1979.0,1987.0,209.811873157975,137.372880740236,4.56949901580811,-5.30140590667725,0.496935391356865,-0.491753536321825,0.0,0.0,0.0,45.7305034981466,29.5027446009503,30.2588569079442,18.6918218956261,18.7676008894338,9204.00584882187,7.13530892072153,504.807114570391,69.0,257.370194452247,62.7991021681189,7115.0,2899.0,-0.00296364898227243,6.0,2.2522064546744,3.58739324410756,,,,,,,,201.38197946548422,66.14140939712523,24.0,1979.0,35.0,0.0,1987.0,73.0,9.0,,,,,,,,,,,,,,,2.6328425885894253,5.774071710081734,0.26657890265869,14.473948895653113,3967.0,108.0,3588.817428363287
SERGI CARDONA,SERGI CARDONA,UD Las Palmas,DEF LATERAL,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3775.50387243244,402.192045381096,71.5572762328589,6.0,25.5839999198912,4.82883348048597,19.4991835055082,0.0,0.0,2.0,0.0,1873.0,1881.0,157.026750679279,161.349490607122,4.68603563308716,-5.92405319213867,0.542489280965269,-0.571807740631959,0.0,0.0,0.0,51.1015425587815,32.2869914123855,34.4131861580351,21.713872916805,19.2375912250218,9989.25084101079,7.27771603419828,424.173084265223,60.0,273.06807018683,85.8331992947546,7261.0,2950.0,0.0523381462487765,6.0,2.2972092628479,4.74364503224691,,,,,,,,116.15122127532949,53.287501335144,15.0,1873.0,27.0,0.0,1881.0,84.0,12.0,,,,,,,,,,,,,,,1.8953040084357473,3.0764429119893038,0.5164657265454076,11.234873505557855,3756.0,111.0,3866.5603321708068
Sidnei Rechel da Silva,SIDNEI,UD Las Palmas,DEF CENTRAL,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,3213.13559550575,334.747901114475,26.0915895512631,2.0,23.4287999153137,4.67462297783629,0.0,26.0915895512631,0.0,0.0,2.0,1923.0,1935.0,139.359037171442,93.945505293738,4.63471364974976,-6.37276935577393,0.524779893279846,-0.516827075168613,0.0,0.0,0.0,51.5288277016283,32.7891183363557,34.6101885755034,22.0240572971014,19.5199270353164,8558.45121857027,7.03248134029703,358.010530482396,72.0,251.898409268048,86.8923162443647,6041.0,2803.0,-0.00132176698179998,4.0,1.0698000639677,5.10561329126358,,,,,,,,55.7822074890136,22.4826850891113,9.0,1923.0,32.0,0.0,1935.0,79.0,9.0,,,,,,,,,,,,,,,0.8120288974968162,1.7360676457923785,0.0,11.14209219751415,3858.0,111.0,3239.2271850570132
Álvaro Jimenez,ALVARO JIMENEZ,UD Las Palmas,EXTREMO,nan,2022-01-09,4.0,0.0,0.0,nan,Tactical,Collective,Drills,-2 MD,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365952633431725,0.254090446803901,0.216182886852702,0.201188958763265,0.116829885645594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ALEX SUAREZ,ALEX,UD Las Palmas,DEF CENTRAL,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07046295138888889,101.46665,9454.0,1019.63680431154,513.230002224445,,31.42,,,,,15.0,,,,400.524801110732,501.746401870274,,,,,,,,,,,,,,,2223.17000894994,,,,,,,,,,,,,,,,,,,,,,,,,,93.17347128342169,,5.05811517601542,,,0.14783182454530627,,,,,,,,21.910351913164966,5.428707448957532,,,23.515654843980748,,,
Alberto Moleiro,MOLEIRO,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.02048611111111111,29.5,3761.0,508.383602299728,332.510401532054,,32.98,,,,,5.0,,,,306.318001605221,205.649600954261,,,,,,,,,,,,,,,1244.70560637861,,,,,,,,,,,,,,,,,,,,,,,,,,127.49152542372882,,11.271539034984881,,,0.1694915254237288,,,,,,,,42.19341038571559,8.84101041031784,,,33.09507062958282,,,
Alvaro Lemos,A LEMOS,UD Las Palmas,DEF LATERAL,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.0612615625,88.21664999999999,9268.0,970.2132034963,641.083201870322,,30.74,,,,,16.0,,,,308.552000422846,407.148001389578,,,,,,,,,,,,,,,2135.91760824807,,,,,,,,,,,,,,,,,,,,,,,,,,105.05953241253212,,7.2671451689711875,,,0.18137165716449222,,,,,,,,24.212182260923196,6.917168772877881,,,23.04615459913757,,,
BENITO  RAMIREZ,BENITO,UD Las Palmas,EXTREMO,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.034120358796296296,49.133316666666666,5701.0,607.410002606921,589.00040255487,,32.06,,,,,16.0,,,,364.312001270475,281.995201320155,,,,,,,,,,,,,,,1681.65480693802,,,,,,,,,,,,,,,,,,,,,,,,,,116.03124695768214,,11.987800590601355,,,0.3256446152118776,,,,,,,,34.22636453278349,10.331527846954394,,,29.497540904017193,,,
COCO BASILIO,COCO,UD Las Palmas,DEF CENTRAL,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.009224525462962962,13.283316666666664,1071.0,144.940000474453,98.2392002344131,,30.38,,,,,2.0,,,,116.066000442836,81.1287999842316,,,,,,,,,,,,,,,316.579201437533,,,,,,,,,,,,,,,,,,,,,,,,,,80.62745373582653,,7.395683073711243,,,0.15056480622936794,,,,,,,,23.832843060345102,9.17266108631308,,,29.559215820497947,,,
ERIC CURBELO,CURBELO,UD Las Palmas,DEF CENTRAL,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07046295138888889,101.46665,8970.0,1000.23520375276,340.852801501751,,30.64,,,,,12.0,,,,452.492401002208,389.700001974357,,,,,,,,,,,,,,,2119.67240911722,,,,,,,,,,,,,,,,,,,,,,,,,,88.40343107809315,,3.3592594364921973,,,0.118265459636245,,,,,,,,20.8903359785429,3.7999197491834003,,,23.630684605543145,,,
Enzo Loiodice,ENZO,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.05009258101851852,72.13331666666666,8546.0,791.855602746829,356.951601833105,,29.64,,,,,8.0,,,,258.798400715226,278.308801380452,,,,,,,,,,,,,,,1989.39720949717,,,,,,,,,,,,,,,,,,,,,,,,,,118.47507358481369,,4.948498396137869,,,0.11090575575456466,,,,,,,,27.5794501269132,4.176826606986952,,,23.27869423703686,,,
Fabio GLZ,FABIOGLZ,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.020370358796296298,29.33331666666667,3385.0,423.274401449133,118.735200569034,,26.8,,,,,3.0,,,,162.246000732062,132.048000311013,,,,,,,,,,,,,,,1061.87840443198,,,,,,,,,,,,,,,,,,,,,,,,,,115.39779283965501,,4.047793228372312,,,0.10227278538226442,,,,,,,,36.20042071951109,3.507686870577076,,,31.370115345110193,,,
Jonathan Viera,J VIERA,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07047452546296297,101.48331666666668,10120.0,979.157203286886,816.128002867103,,31.22,,,,,22.0,,,,449.066801466513,465.39120188274,,,,,,,,,,,,,,,2371.09240849689,,,,,,,,,,,,,,,,,,,,,,,,,,99.72082439166108,,8.041991823619313,,,0.21678440085143713,,,,,,,,23.36435668815406,8.064505957184812,,,23.42976688238034,,,
Marc Cardona,MARC,UD Las Palmas,DELANTERO,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.023541666666666666,33.9,4000.0,438.253601454198,418.116801202297,,32.28,,,,,10.0,,,,193.758000455447,170.971601047553,,,,,,,,,,,,,,,1108.95040382631,,,,,,,,,,,,,,,,,,,,,,,,,,117.99410029498526,,12.33382894402056,,,0.2949852507374631,,,,,,,,32.712401292811506,10.452920030057426,,,27.723760095657752,,,
Omenuke  Mfulu,NUKE,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07046295138888889,101.46665,11242.0,986.986403725576,384.794802203774,,25.97,,,,,7.0,,,,315.268801609753,341.182001814595,,,,,,,,,,,,,,,2591.49841265008,,,,,,,,,,,,,,,,,,,,,,,,,,110.7950247692222,,3.792327845688943,,,0.06898818478780959,,,,,,,,25.54039590988842,3.422832255859936,,,23.051933932130225,,,
Oscar Clemente,OSCAR CLEMENTE,UD Las Palmas,MC,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07046296296296296,101.46666666666667,10545.0,1081.57080387231,787.910401895642,,33.27,,,,,19.0,,,,478.469601434539,469.129201584496,,,,,,,,,,,,,,,2715.82241058908,,,,,,,,,,,,,,,,,,,,,,,,,,103.9257555847569,,7.765214210535237,,,0.18725361366622864,,,,,,,,26.765661076764914,7.471886219968156,,,25.754598488279562,,,
SERGI CARDONA,SERGI CARDONA,UD Las Palmas,DEF LATERAL,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.07047452546296297,101.48331666666668,11081.0,1217.79160458338,783.281601637602,,30.67,,,,,15.0,,,,599.971201943001,463.356001176056,,,,,,,,,,,,,,,2994.71281220857,,,,,,,,,,,,,,,,,,,,,,,,,,109.19036117430795,,7.718328759498254,,,0.14780754603507076,,,,,,,,29.509410123488966,7.068690566172746,,,27.02565483447857,,,
Sandro Ramirez,SandroRamirez,UD Las Palmas,DELANTERO,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.026458333333333334,38.1,4078.0,456.796401620843,342.272801592946,,30.33,,,,,8.0,,,,159.354000713909,205.403601402417,,,,,,,,,,,,,,,1123.45920491777,,,,,,,,,,,,,,,,,,,,,,,,,,107.03412073490813,,8.983538099552389,,,0.2099737532808399,,,,,,,,29.487118239311545,8.393153545682834,,,27.549269370224867,,,
Álvaro Jimenez,ALVARO JIMENEZ,UD Las Palmas,EXTREMO,nan,2022-01-10,8.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.03634258101851852,52.33331666666667,5768.0,516.175201809965,483.810401901603,,28.92,,,,,10.0,,,,227.519600504893,191.81040016003,,,,,,,,,,,,,,,1296.01480431017,,,,,,,,,,,,,,,,,,,,,,,,,,110.21659561038076,,9.24478769391206,,,0.19108286340218578,,,,,,,,24.764621981921074,8.387836371387014,,,22.469050005377426,,,
Alberto Moleiro,MOLEIRO,UD Las Palmas,MC,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.02009258101851852,28.933316666666666,3175.0,304.613201206084,96.9320003092289,,25.79,,,,,1.0,,,,138.538800593582,79.5892001609318,,,,,,,,,,,,,,,676.652802994475,,,,,,,,,,,,,,,,,,,,,,,,,,109.73508625292988,,3.3501862723156717,,,0.03456223189068657,,,,,,,,23.386631086578102,3.0529763876922487,,,21.3118993069126,,,
Alvaro Lemos,A LEMOS,UD Las Palmas,DEF LATERAL,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.034085636574074075,49.083316666666676,5076.0,552.818402297329,554.405602902174,,31.78,,,,,14.0,,,,208.050001154188,275.687200570595,,,,,,,,,,,,,,,1177.6616066657,,,,,,,,,,,,,,,,,,,,,,,,,,103.41599436875867,,11.29519438686751,,,0.28522929888940535,,,,,,,,23.993113885587732,10.922096195866313,,,23.200583267645783,,,
BENITO  RAMIREZ,BENITO,UD Las Palmas,EXTREMO,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.0653703587962963,94.13331666666667,10143.0,986.529604059644,919.566403374076,,34.26,,,,,24.0,,,,447.869200965739,458.130002230406,,,,,,,,,,,,,,,2339.21361081675,,,,,,,,,,,,,,,,,,,,,,,,,,107.75143550839863,,9.768766637962322,,,0.25495755222336264,,,,,,,,24.850007347558844,9.066019948477532,,,23.062344580664007,,,
COCO BASILIO,COCO,UD Las Palmas,DEF CENTRAL,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.0653703587962963,94.13331666666667,8614.0,985.312803678215,684.942003846169,,33.74,,,,,16.0,,,,495.070402112557,429.508801547228,,,,,,,,,,,,,,,2042.47760892985,,,,,,,,,,,,,,,,,,,,,,,,,,91.5085147855019,,7.276297363149345,,,0.16997170148224175,,,,,,,,21.697712151824213,7.951497606758405,,,23.711140108310307,,,
ERIC CURBELO,CURBELO,UD Las Palmas,DEF CENTRAL,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.0036574074074074074,5.266666666666667,533.0,59.5920003606007,55.5076002776623,,27.1,,,,,1.0,,,,29.3136002188548,20.7712001143955,,,,,,,,,,,,,,,177.284801639616,,,,,,,,,,,,,,,,,,,,,,,,,,101.20253164556962,,10.539417774239677,,,0.189873417721519,,,,,,,,33.66167119739544,10.414183917009812,,,33.261688862967354,,,
Enrique Clemente,ENRIQUE,UD Las Palmas,DEF CENTRAL,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.04540508101851852,65.38331666666666,6799.0,760.126403222326,498.900000452995,,29.18,,,,,11.0,,,,302.310000669444,322.425200818223,,,,,,,,,,,,,,,1703.18200664036,,,,,,,,,,,,,,,,,,,,,,,,,,103.98677134508576,,7.630386861475036,,,0.1682386357987856,,,,,,,,26.049183392201122,7.337843807221576,,,25.05047810913899,,,
Enzo Loiodice,ENZO,UD Las Palmas,MC,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.06534722222222222,94.1,10624.0,1044.46920431615,350.813601687551,,27.16,,,,,6.0,,,,301.845601418056,223.820001616841,,,,,,,,,,,,,,,2266.21881024353,,,,,,,,,,,,,,,,,,,,,,,,,,112.90116896918173,,3.7280935354681297,,,0.06376195536663125,,,,,,,,24.083090438294686,3.3020858592578217,,,21.331125849430816,,,
Jonathan Viera,J VIERA,UD Las Palmas,MC,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.0653703587962963,94.13331666666667,9552.0,875.000802947907,502.804802373052,,27.87,,,,,10.0,,,,347.657601381303,389.587602024083,,,,,,,,,,,,,,,2039.86240817606,,,,,,,,,,,,,,,,,,,,,,,,,,101.47310578489832,,5.341411735799372,,,0.10623231342640109,,,,,,,,21.669930269209253,5.263869371577178,,,21.355343469179857,,,
MARVIN PARK,MARVINPARK,UD Las Palmas,DEF LATERAL,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.03127313657407407,45.033316666666664,4914.0,615.238401782,640.743999809027,,34.88,,,,,16.0,,,,324.246400532313,409.987600791501,,,,,,,,,,,,,,,1449.11880236864,,,,,,,,,,,,,,,,,,,,,,,,,,109.11921136906417,,14.228221397765735,,,0.35529250751018043,,,,,,,,32.178815810856484,13.039153435267133,,,29.489597117798944,,,
Marc Cardona,MARC,UD Las Palmas,DELANTERO,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.013958333333333333,20.099999999999998,2285.0,267.769600780681,138.39560122788,,31.97,,,,,1.0,,,,160.565200948156,86.7844002582133,,,,,,,,,,,,,,,571.283203345723,,,,,,,,,,,,,,,,,,,,,,,,,,113.681592039801,,6.885353294919404,,,0.04975124378109453,,,,,,,,28.422049917697663,6.056700272554924,,,25.001453100469277,,,
Omenuke  Mfulu,NUKE,UD Las Palmas,MC,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.05138888888888889,74.0,8259.0,660.69560242258,213.032801151276,,28.29,,,,,8.0,,,,252.681200800464,174.677200463833,,,,,,,,,,,,,,,1503.39560595155,,,,,,,,,,,,,,,,,,,,,,,,,,111.60810810810811,,2.8788216371794055,,,0.10810810810810811,,,,,,,,20.316156837183108,2.5794018785721757,,,18.203119093734713,,,
PEJIÑO FCO,PEJI,UD Las Palmas,EXTREMO,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.04528935185185185,65.21666666666667,7170.0,575.66480207257,420.18360081315,,31.19,,,,,12.0,,,,268.704800791806,262.865201025154,,,,,,,,,,,,,,,1412.41160531715,,,,,,,,,,,,,,,,,,,,,,,,,,109.94122156912854,,6.442886800099412,,,0.18400204446716073,,,,,,,,21.657218583958343,5.86030126657113,,,19.698906629248953,,,
Sandro Ramirez,SandroRamirez,UD Las Palmas,DELANTERO,nan,2022-01-11,14.0,0.0,0.0,Partido,Official game,Colectivo,Drills,MD,0.06535878472222222,94.11664999999998,8877.0,809.337202708237,611.114402666688,,32.54,,,,,16.0,,,,407.058401164715,292.281201175414,,,,,,,,,,,,,,,1795.20200793631,,,,,,,,,,,,,,,,,,,,,,,,,,94.31912419322194,,6.493159315240057,,,0.17000180095657894,,,,,,,,19.074223401877465,6.884244707296248,,,20.223070946674664,,,
